"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Solar  [MW] Intraday / BZN|DE-AT-LU","Generation - Solar  [MW] Current / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Offshore  [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] Current / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Onshore  [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] Current / BZN|DE-AT-LU"
"12.10.2018 05:00 - 12.10.2018 05:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 05:15 - 12.10.2018 05:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 05:30 - 12.10.2018 05:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 05:45 - 12.10.2018 06:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 06:00 - 12.10.2018 06:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 06:15 - 12.10.2018 06:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 06:30 - 12.10.2018 06:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 06:45 - 12.10.2018 07:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 07:00 - 12.10.2018 07:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 07:15 - 12.10.2018 07:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 07:30 - 12.10.2018 07:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 07:45 - 12.10.2018 08:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 08:00 - 12.10.2018 08:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 08:15 - 12.10.2018 08:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 08:30 - 12.10.2018 08:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 08:45 - 12.10.2018 09:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 09:00 - 12.10.2018 09:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 09:15 - 12.10.2018 09:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 09:30 - 12.10.2018 09:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 09:45 - 12.10.2018 10:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 10:00 - 12.10.2018 10:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 10:15 - 12.10.2018 10:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 10:30 - 12.10.2018 10:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 10:45 - 12.10.2018 11:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 11:00 - 12.10.2018 11:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 11:15 - 12.10.2018 11:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 11:30 - 12.10.2018 11:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 11:45 - 12.10.2018 12:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 12:00 - 12.10.2018 12:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 12:15 - 12.10.2018 12:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 12:30 - 12.10.2018 12:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 12:45 - 12.10.2018 13:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 13:00 - 12.10.2018 13:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 13:15 - 12.10.2018 13:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 13:30 - 12.10.2018 13:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 13:45 - 12.10.2018 14:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 14:00 - 12.10.2018 14:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 14:15 - 12.10.2018 14:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 14:30 - 12.10.2018 14:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 14:45 - 12.10.2018 15:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 15:00 - 12.10.2018 15:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 15:15 - 12.10.2018 15:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 15:30 - 12.10.2018 15:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 15:45 - 12.10.2018 16:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 16:00 - 12.10.2018 16:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 16:15 - 12.10.2018 16:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 16:30 - 12.10.2018 16:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 16:45 - 12.10.2018 17:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 17:00 - 12.10.2018 17:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 17:15 - 12.10.2018 17:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 17:30 - 12.10.2018 17:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 17:45 - 12.10.2018 18:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 18:00 - 12.10.2018 18:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 18:15 - 12.10.2018 18:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 18:30 - 12.10.2018 18:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 18:45 - 12.10.2018 19:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 19:00 - 12.10.2018 19:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 19:15 - 12.10.2018 19:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 19:30 - 12.10.2018 19:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 19:45 - 12.10.2018 20:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 20:00 - 12.10.2018 20:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 20:15 - 12.10.2018 20:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 20:30 - 12.10.2018 20:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 20:45 - 12.10.2018 21:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 21:00 - 12.10.2018 21:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 21:15 - 12.10.2018 21:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 21:30 - 12.10.2018 21:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 21:45 - 12.10.2018 22:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 22:00 - 12.10.2018 22:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 22:15 - 12.10.2018 22:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 22:30 - 12.10.2018 22:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 22:45 - 12.10.2018 23:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 23:00 - 12.10.2018 23:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 23:15 - 12.10.2018 23:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 23:30 - 12.10.2018 23:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"12.10.2018 23:45 - 13.10.2018 00:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 00:00 - 13.10.2018 00:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 00:15 - 13.10.2018 00:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 00:30 - 13.10.2018 00:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 00:45 - 13.10.2018 01:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 01:00 - 13.10.2018 01:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 01:15 - 13.10.2018 01:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 01:30 - 13.10.2018 01:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 01:45 - 13.10.2018 02:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 02:00 - 13.10.2018 02:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 02:15 - 13.10.2018 02:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 02:30 - 13.10.2018 02:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 02:45 - 13.10.2018 03:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 03:00 - 13.10.2018 03:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 03:15 - 13.10.2018 03:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 03:30 - 13.10.2018 03:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 03:45 - 13.10.2018 04:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 04:00 - 13.10.2018 04:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 04:15 - 13.10.2018 04:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 04:30 - 13.10.2018 04:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 04:45 - 13.10.2018 05:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 05:00 - 13.10.2018 05:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 05:15 - 13.10.2018 05:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 05:30 - 13.10.2018 05:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 05:45 - 13.10.2018 06:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 06:00 - 13.10.2018 06:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 06:15 - 13.10.2018 06:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 06:30 - 13.10.2018 06:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 06:45 - 13.10.2018 07:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 07:00 - 13.10.2018 07:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 07:15 - 13.10.2018 07:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 07:30 - 13.10.2018 07:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 07:45 - 13.10.2018 08:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 08:00 - 13.10.2018 08:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 08:15 - 13.10.2018 08:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 08:30 - 13.10.2018 08:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 08:45 - 13.10.2018 09:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 09:00 - 13.10.2018 09:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 09:15 - 13.10.2018 09:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 09:30 - 13.10.2018 09:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 09:45 - 13.10.2018 10:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 10:00 - 13.10.2018 10:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 10:15 - 13.10.2018 10:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 10:30 - 13.10.2018 10:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 10:45 - 13.10.2018 11:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 11:00 - 13.10.2018 11:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 11:15 - 13.10.2018 11:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 11:30 - 13.10.2018 11:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 11:45 - 13.10.2018 12:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 12:00 - 13.10.2018 12:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 12:15 - 13.10.2018 12:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 12:30 - 13.10.2018 12:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 12:45 - 13.10.2018 13:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 13:00 - 13.10.2018 13:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 13:15 - 13.10.2018 13:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 13:30 - 13.10.2018 13:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 13:45 - 13.10.2018 14:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 14:00 - 13.10.2018 14:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 14:15 - 13.10.2018 14:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 14:30 - 13.10.2018 14:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 14:45 - 13.10.2018 15:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 15:00 - 13.10.2018 15:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 15:15 - 13.10.2018 15:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 15:30 - 13.10.2018 15:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 15:45 - 13.10.2018 16:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 16:00 - 13.10.2018 16:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 16:15 - 13.10.2018 16:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 16:30 - 13.10.2018 16:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 16:45 - 13.10.2018 17:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 17:00 - 13.10.2018 17:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 17:15 - 13.10.2018 17:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 17:30 - 13.10.2018 17:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 17:45 - 13.10.2018 18:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 18:00 - 13.10.2018 18:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 18:15 - 13.10.2018 18:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 18:30 - 13.10.2018 18:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 18:45 - 13.10.2018 19:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 19:00 - 13.10.2018 19:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 19:15 - 13.10.2018 19:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 19:30 - 13.10.2018 19:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 19:45 - 13.10.2018 20:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 20:00 - 13.10.2018 20:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 20:15 - 13.10.2018 20:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 20:30 - 13.10.2018 20:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 20:45 - 13.10.2018 21:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 21:00 - 13.10.2018 21:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 21:15 - 13.10.2018 21:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 21:30 - 13.10.2018 21:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 21:45 - 13.10.2018 22:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 22:00 - 13.10.2018 22:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 22:15 - 13.10.2018 22:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 22:30 - 13.10.2018 22:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 22:45 - 13.10.2018 23:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 23:00 - 13.10.2018 23:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 23:15 - 13.10.2018 23:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 23:30 - 13.10.2018 23:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"13.10.2018 23:45 - 14.10.2018 00:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 00:00 - 14.10.2018 00:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 00:15 - 14.10.2018 00:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 00:30 - 14.10.2018 00:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 00:45 - 14.10.2018 01:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 01:00 - 14.10.2018 01:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 01:15 - 14.10.2018 01:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 01:30 - 14.10.2018 01:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 01:45 - 14.10.2018 02:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 02:00 - 14.10.2018 02:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 02:15 - 14.10.2018 02:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 02:30 - 14.10.2018 02:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 02:45 - 14.10.2018 03:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 03:00 - 14.10.2018 03:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 03:15 - 14.10.2018 03:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 03:30 - 14.10.2018 03:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 03:45 - 14.10.2018 04:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 04:00 - 14.10.2018 04:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 04:15 - 14.10.2018 04:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 04:30 - 14.10.2018 04:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 04:45 - 14.10.2018 05:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 05:00 - 14.10.2018 05:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 05:15 - 14.10.2018 05:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 05:30 - 14.10.2018 05:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 05:45 - 14.10.2018 06:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 06:00 - 14.10.2018 06:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 06:15 - 14.10.2018 06:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 06:30 - 14.10.2018 06:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 06:45 - 14.10.2018 07:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 07:00 - 14.10.2018 07:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 07:15 - 14.10.2018 07:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 07:30 - 14.10.2018 07:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 07:45 - 14.10.2018 08:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 08:00 - 14.10.2018 08:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 08:15 - 14.10.2018 08:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 08:30 - 14.10.2018 08:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 08:45 - 14.10.2018 09:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 09:00 - 14.10.2018 09:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 09:15 - 14.10.2018 09:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 09:30 - 14.10.2018 09:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 09:45 - 14.10.2018 10:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 10:00 - 14.10.2018 10:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 10:15 - 14.10.2018 10:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 10:30 - 14.10.2018 10:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 10:45 - 14.10.2018 11:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 11:00 - 14.10.2018 11:15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 11:15 - 14.10.2018 11:30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 11:30 - 14.10.2018 11:45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
"14.10.2018 11:45 - 14.10.2018 12:00","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e"
